id_wikidata	article	subject	first_edit	days	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	all_visits	VdQ	galleria_su_Commons	pagina_su_commons	pagina_su_wikisource	linguistic_versions
Q123991	Steppa	Geografia	2006-11-28	6609	140	115	4423	4144	2	1	4	4	0	0	0	0.0000	569	1	0	0	0	571	0	485977	0	Steppes			28
Q1240211	Passato prossimo	Grammatica italiana	2006-12-17	6590	99	40	15354	15438	6	6	0	0	0	0	1538	10.0169	505	0	0	0	0	451	1538	344510	0				19
Q124255	Sezione conica	Matematica	2005-08-14	7080	60	40	21552	20765	0	0	5	4	0	0	3766	17.4740	919	0	0	0	0	919	3766	208631	0	Conic sections			65
Q124291	Conduttore elettrico	Scienze	2004-06-29	7491	132	88	7227	7223	1	1	1	1	0	0	1605	22.2084	842	0	0	0	0	842	1098	459172	0	Electrical conductors			73
Q1243	Veneto	Geografia	2003-02-25	7981	1032	789	187217	186741	86	85	176	176	0	0	39906	21.3154	2152	2	2	2	0	2096	39323	3581600	0	Veneto	Veneto	Autore:Regione Veneto	84
Q124354	Bauhaus	Storia dell'arte	2004-05-17	7534	447	368	97429	97035	183	183	51	51	0	0	10088	10.3542	1358	0	0	0	0	1358	10088	1553081	0	Bauhaus	Bauhaus		72
Q12444025	Movimento d'indipendenza indiano	Storia	2011-03-23	5033	18	25	9376	9393	5	5	0	0	0	0	94	1.0026	467	0	0	0	0	467	94	63179	0	Indian independence movement			60
Q1244890	Numero razionale	Matematica	2004-06-01	7519	282	124	21751	21650	6	6	2	2	0	0	2439	11.2133	2084	0	0	0	0	2134	2439	979937	0	Rational numbers			89
Q12453	Misurazione	Chimica	2006-06-28	6762	21	14	8328	8328	0	0	1	1	0	0	3773	45.3050	785	1	1	0	0	785	3773	71886	0	Measurement			95
Q124539939	Aggettivo e pronome indefinito	#N/A	2007-04-04	6482	132	#N/A	7127	#N/A	0	#N/A	0	#N/A	0	0	878	12.3193	#N/A	0	#N/A	0	0	676	#N/A	456923	0				#N/A
Q1245589	Mandragola (commedia)	Letteratura italiana	2006-11-27	6610	115	220	16254	16298	5	5	1	1	0	0	5370	33.0380	1757	2	2	0	0	1757	5370	397753	0	La mandragola		La mandragola	16
Q12457	Sistema internazionale di unità di misura	Fisica	2003-12-16	7687	605	386	35880	35824	23	24	3	3	0	0	57325	159.7687	2555	0	0	0	0	2560	56902	2100339	0	International System of Units			105
Q1246	Kosovo	Geografia	2005-07-20	7105	890	1221	91079	89251	104	97	29	27	0	0	90808	99.7025	6311	0	0	6	0	6459	89010	3090277	0	Kosovo	Kosova / Косово		122
Q1246315	Verbi latini	Grammatica latina	2009-04-20	5735	146	57	86277	81640	33	31	0	0	0	0	2047	2.3726	572	1	1	1	0	572	2047	506551	0				11
Q1246333	Guittone d'Arezzo	Letteratura italiana	2006-12-05	6602	59	46	11306	11164	2	2	2	2	0	0	4732	41.8539	88	0	0	0	0	1	4732	205443	0	Guittone d'ArezzoAutore:Guittone d'Arezzo			13
Q1246391	Paolo Volponi	Letteratura italiana	2005-09-05	7058	52	49	25850	25708	15	15	2	2	0	0	6384	24.6963	7	1	1	6	2	7	6384	181008	0	Paolo Volponi		Autore:Paolo Volponi	9
Q1247524	Fondazione di Roma	Storia	2003-06-02	7884	379	274	49619	50197	51	52	12	12	0	0	5258	10.5967	2036	0	0	0	1	1480	5258	1314585	0				38
Q1247570	Diagramma QAPF	Scienze della Terra	2007-12-09	6233	13	9	3532	3530	1	1	2	2	0	0	1020	28.8788	1447	0	0	0	0	1447	1020	44845	0	QAPF diagrams	QAPF diagram		21
Q124794	Gusto	Biologia	2006-01-20	6921	148	93	23758	23490	15	15	3	2	0	0	3529	14.8539	2697	0	0	0	0	2721	3529	514803	0	Taste			83
Q1248697	Carlo Porta	Letteratura italiana	2005-05-07	7179	39	33	17003	16961	3	3	4	4	0	0	50	0.2941	63	0	0	0	0	63	50	136052	0	Carlo Porta		Autore:Carlo Porta	16
Q1248722	Terza guerra d'indipendenza italiana	Storia	2005-11-06	6996	264	235	79484	78542	97	96	32	32	0	0	20280	25.5146	2818	0	0	0	0	2717	19141	917657	0	Third Italian War of Independence		Categoria:Terza guerra di indipendenza italiana	23
Q1248980	Fisica aristotelica	Filosofia	2008-06-21	6038	29	15	22887	19538	25	20	5	3	0	0	79	0.3452	1091	0	0	1	0	1091	79	99046	0				25
Q12490507	Califfato dei Rashidun	Storia	2008-09-05	5962	43	48	31933	31836	13	13	6	4	0	0	3339	10.4563	1219	0	0	0	0	1298	3339	148334	0	Rashidun Caliphate			55
Q124988	Guerre puniche	Storia	2005-03-13	7234	360	275	20204	20173	1	1	2	2	0	0	1262	6.2463	762	1	1	0	0	763	1262	1251462	0	Punic Wars			67
Q1250	Friuli-Venezia Giulia	Geografia	2003-02-27	7979	940	792	133825	127079	73	64	72	86	0	0	181455	135.5913	3206	2	2	1	0	3345	180247	3263682	0	Friuli-Venezia Giulia	Friuli-Venezia Giulia	Autore:Regione Friuli-Venezia Giulia	81
Q12503	Numero intero	Matematica	2004-06-01	7519	161	82	10984	10864	0	0	1	1	0	0	5779	52.6129	1099	0	0	0	0	1122	5779	559688	0	Integers			95
Q1250322	Immagine digitale	Informatica	2007-06-21	6404	27	21	9970	9627	12	12	10	10	0	0	3090	30.9930	483	0	0	0	0	483	3090	94005	0	Digital images			39
Q12507	Sfera	Matematica	2002-06-11	8240	214	63	13959	13944	3	3	3	3	0	0	2665	19.0916	657	0	0	0	0	657	2665	742390	0	Spheres	Sphere		87
Q1250763	Storia della Sicilia islamica	#N/A	2005-07-28	7097	124	#N/A	64230	#N/A	54	#N/A	12	#N/A	0	0	40620	63.2415	#N/A	0	#N/A	0	0	749	#N/A	432136	0	Emirate of Sicily			#N/A
Q12519	Magna Carta	Storia	2005-01-09	7297	455	403	121057	120199	245	245	23	23	0	0	10173	8.4035	4620	0	0	0	0	4392	10173	1578735	1	Magna Carta	Magna Carta		75
Q125249	William James	Filosofia	2006-03-01	6881	75	67	17516	17469	4	4	2	2	0	0	995	5.6805	1603	0	0	0	0	1603	995	258690	0	William James (psychologist)	William James	Autore:William James	67
Q12536	Califfato abbaside	Storia	2006-11-25	6612	11	114	28157	26757	3	5	14	13	0	0	5363	19.0468	2113	1	0	0	1	2323	5137	39371	0	Abbasid Caliphate		3,331,527,777,777,770	86
Q12539	Illuminismo	Storia	2004-02-18	7623	790	538	75548	75206	83	85	16	16	0	0	78031	103.2867	2739	1	0	0	0	2905	78030	2741986	0	Age of Enlightenment			90
Q12544	Impero bizantino	Storia	2004-02-19	7622	726	694	155642	153341	109	106	29	33	0	0	119447	76.7447	6917	0	0	0	0	3938	118537	2520514	0	Byzantine Empire	Byzantine Empire		104
Q12546	Crociata	Storia	2005-01-21	7285	491	350	117666	116239	148	146	29	29	0	0	83661	71.1004	4392	0	0	0	0	4740	83661	1703310	0	Crusades			103
Q12547192	Indicativo imperfetto	Grammatica italiana	2006-12-14	6593	68	28	21565	21536	9	9	0	0	0	0	83	0.3849	308	0	0	0	0	308	83	237830	0				38
Q12548	Sacro Romano Impero	Storia	2003-06-17	7869	814	856	163742	161660	137	130	48	49	0	0	40669	24.8372	5931	0	0	0	0	8054	40669	2825117	0	Holy Roman Empire		50	100
Q12551	Guerra dei cent'anni	Storia	2006-11-29	6608	540	477	115758	115393	168	168	51	51	0	0	20643	17.8329	4906	0	0	0	0	4928	20625	1874552	0	Hundred Years' War			85
Q125551	Parmenide	Filosofia	2004-03-27	7585	235	172	38704	31414	43	43	3	4	0	0	20069	51.8525	2798	0	0	0	0	2910	11691	817369	0	Parmenides of Elea		Autore:Parmenide	69
Q12557	Impero mongolo	Storia	2006-06-24	6766	228	259	38900	38677	18	20	14	14	0	0	637	1.6375	4025	0	0	0	0	4141	416	791937	0	Mongol Empire			88
Q1256	Liguria	Geografia	2003-02-24	7982	667	509	163080	159213	99	88	159	160	0	0	68547	42.0327	4852	1	1	5	0	5277	68547	2315378	0	Liguria	Liguria	Autore:Regione Liguria	85
Q12560	Impero ottomano	Storia	2005-04-05	7211	772	792	107348	176853	152	227	48	83	0	0	36281	33.7976	8530	0	0	0	0	8728	36116	2679880	0	Ottoman Empire			112
Q1256164	Coseno	Matematica	2005-06-25	7130	123	58	16664	16372	15	15	5	5	0	0	7328	43.9750	1451	0	0	0	0	1451	7328	428178	0	Cosine function			37
Q12562	Riforma protestante	Storia	2004-10-11	7387	393	273	130326	128999	214	215	38	38	0	0	34641	26.5803	3484	0	0	0	0	3478	29598	1364627	1	Reformation			92
Q12567	Vichinghi	Storia	2007-01-03	6573	638	443	57238	57512	13	13	11	12	0	0	11158	19.4940	2147	0	0	0	0	2057	11158	2214488	0	Vikings	Vikings		102
Q12571883	Processo endotermico	Chimica	2006-10-01	6667	36	19	1221	1276	0	0	1	1	0	0	37	3.0303	1035	1	1	0	0	1035	37	123731	0				16
Q1257878	Editto di Tessalonica	Storia	2006-01-10	6931	138	119	7815	7799	5	5	0	0	0	0	743	9.5074	1117	0	0	0	0	1134	743	478704	0				33
Q125928	Cambiamento climatico	Biologia	2005-10-27	7006	283	151	53152	46336	27	18	19	18	0	0	21639	40.7115	747	1	1	5	0	747	21639	983559	0				77
Q126065	Rivoluzione iraniana	Storia	2006-03-31	6851	172	274	18370	18686	6	6	25	26	0	0	5703	31.0452	1794	1	1	1	0	1816	3411	597256	0	Iranian Revolution			74
Q1261544	Palazzo Te	Storia dell'arte	2006-02-22	6888	222	204	42560	39926	42	39	41	30	0	0	2391	5.6180	494	0	0	0	0	489	2333	769929	0	Palazzo Te (Mantua)	Palazzo Te		23
Q126236	Conquistadores	Storia	2006-04-18	6833	104	94	9742	8948	1	1	2	2	0	0	2677	27.4790	507	0	0	0	0	419	2676	359357	0	Conquistadors	Conquistador		63
Q1263	Emilia-Romagna	Geografia	2003-02-26	7980	1040	955	102078	100067	67	65	74	76	0	0	68114	66.7274	3356	0	0	1	0	3031	62370	3611050	0	Emilia-Romagna	Emilia-Romagna		85
Q126692	Pragmatismo	Filosofia	2005-05-12	7174	133	77	9421	9561	10	10	1	1	0	0	2008	21.3141	1148	0	0	0	0	1103	2008	460425	0	Pragmatism			65
Q127006	Contrazione muscolare	Biologia	2006-08-19	6710	191	81	9695	9680	0	0	1	1	0	0	1626	16.7715	401	0	0	0	0	401	1626	662046	0	Muscle contraction			33
Q127013	Soluzione finale della questione ebraica	Storia	2004-03-10	7602	175	146	13355	13394	2	2	2	2	0	0	4834	36.1962	646	1	1	0	0	646	4834	606494	0	The Holocaust			53
Q12707	Grandi Pianure	Geografia	2007-02-03	6542	51	47	9614	9612	2	2	3	3	0	0	0	0.0000	420	0	0	0	0	420	0	177111	0	Great Plains			64
Q12713481	Operaio	Storia	2005-08-15	7079	52	32	6762	6782	2	2	5	5	0	0	1061	15.6906	185	2	2	0	0	185	1061	181321	0	Workers			18
Q12718	Auguste Comte	Filosofia	2004-06-18	7502	148	101	59523	57429	72	63	13	13	0	0	5062	8.5043	1589	0	0	0	0	1591	5062	515406	0	Auguste Comte	Auguste Comte	Autore:Auguste Comte	78
Q12725	Elettricità	Storia	2006-03-31	6851	189	110	27390	27427	0	0	4	4	0	0	1042	3.8043	2603	1	1	0	0	2602	1042	657579	0	Electricity			116
Q12728448	Galleggiante (fisica)	#N/A	2008-03-06	6145	3	#N/A	1287	#N/A	1	#N/A	1	#N/A	0	0	36	2.7972	#N/A	1	#N/A	0	0	890	#N/A	9514	0				#N/A
Q1273	Toscana	Geografia	2003-02-26	7980	969	788	157867	158300	45	44	104	99	0	0	39965	25.3156	4083	0	0	0	0	4402	39965	3364112	0	Tuscany			89
Q127398	Mosè Maimonide	Filosofia	2005-12-04	6968	50	41	66473	66025	50	50	21	21	0	0	3226	4.8531	1362	0	0	0	0	1361	3226	174196	0	Moshe ben Maimon		Autore:Mosè Maimonide	71
Q1274327	Cittadinanza italiana	Cittadinanza e costituzione	2006-04-17	6834	168	92	30342	29251	8	7	2	2	0	0	4336	14.2904	449	1	0	0	0	449	4336	584631	0				12
Q12760	Motore a vapore	Storia	2005-07-08	7117	142	99	10836	11862	0	0	7	7	0	0	332	3.0639	408	1	1	0	0	408	332	491842	0	Steam engines			87
Q1279	Marche	Geografia	2003-02-27	7979	797	684	156500	147033	146	130	98	96	0	0	47383	30.2767	9758	1	1	0	0	9886	47383	2766309	0	Marche	Marche		79
Q127912	Dichiarazione d'indipendenza degli Stati Uniti d'America	Storia	2004-04-26	7555	322	258	26250	18445	13	3	5	3	0	0	1882	7.1695	1073	0	0	0	0	1366	1881	1117324	0	United States Declaration of Independence			72
Q127920	Legame covalente	Chimica	2004-05-25	7526	320	187	9700	8640	4	2	3	3	0	0	5770	59.4845	549	0	0	0	0	549	5770	1109887	0	Covalent bond			78
Q127993	Energia geotermica	Scienze	2005-09-05	7058	240	184	113464	113210	120	120	30	30	0	0	13642	12.0232	2898	1	0	0	0	2899	13642	833634	0	Geothermal energy			69
Q1280	Umbria	Geografia	2003-08-16	7809	610	504	47248	46472	20	19	68	66	0	0	87665	185.5422	3285	1	1	0	0	3319	87665	2116538	0	Umbria	Umbria		82
Q12807	Umberto Eco	Letteratura italiana	2003-07-04	7852	726	430	69659	66496	54	50	14	14	0	0	25351	36.3930	1761	0	0	2	0	1065	20646	2521627	0	Umberto Eco	Umberto Eco	Autore:Umberto Eco	82
Q128093	E-book	Tecnologia	2005-11-25	6977	45	71	38010	38173	29	29	3	3	0	0	7358	19.3581	654	2	2	0	0	504	7358	157602	0	Electronic books			76
Q128115	Astrattismo	Storia dell'arte	2007-01-25	6551	213	153	19921	18967	6	5	3	3	0	0	5172	25.9626	1295	0	0	0	0	1320	5172	739256	0	Abstract art			71
Q128135	Totalitarismo	Storia	2005-04-12	7204	333	248	28307	28144	27	26	1	2	0	0	9161	32.3630	1650	0	0	1	0	1423	9160	1157196	0	Totalitarianism			73
Q128160	Crisi dei missili di Cuba	Storia	2004-03-22	7590	325	342	145519	111217	194	145	34	32	0	0	11869	8.1563	3732	0	0	1	0	3230	11819	1128705	1	Cuban Missile Crisis	Cuban Missile Crisis		74
Q128168	Controriforma	Storia	2005-11-12	6990	242	178	94191	83130	94	93	14	11	0	0	9740	10.3407	2330	0	0	0	0	3198	8976	838494	0	Counter-Reformation			62
Q1282	Lazio	Geografia	2002-11-18	8080	837	719	124618	117543	44	41	82	58	0	0	36380	29.1932	1206	0	0	1	1	1253	36380	2906308	0	Lazio	Lazio	Autore:Regione Lazio	90
Q128234	Caso (linguistica)	Grammatica latina	2004-10-25	7373	49	35	24400	23747	6	6	0	0	0	0	4656	19.0820	1643	0	0	0	0	1643	4445	169976	0	Grammatical cases			75
Q1282741	Arte egea	nan	2007-09-13	6320	3	12	11937	11891	7	7	5	5	0	0	4875	40.8394	2496	0	0	0	0	2496	4875	9976	0				14
Q12831143	Geografia antropica	Geografia	2006-09-19	6679	39	22	4176	4110	0	0	1	1	0	0	0	0.0000	1064	1	1	0	0	1064	0	134581	0	Human geography			65
Q12837	Penisola iberica	Geografia	2005-07-09	7116	215	195	24898	24874	4	4	12	12	0	0	5063	20.3350	2028	0	0	0	0	2025	5063	747156	0	Iberian Peninsula	Iberian Peninsula		95
Q1284	Abruzzo	Geografia	2003-02-27	7979	814	648	164962	158100	140	132	98	97	0	0	96141	58.2807	2315	1	1	0	0	2208	86770	2825299	0	Abruzzo	Abruzzo		85
Q1284512	Editto di Rotari	Storia	2005-07-26	7099	121	106	6523	6012	6	6	1	1	0	0	509	7.8032	1360	0	0	0	0	1320	269	419526	0	Edictum Rothari			17
Q1285	Appennini	Geografia	2004-05-09	7542	328	250	72102	68077	37	37	26	26	0	0	47879	66.4045	1284	1	0	0	0	964	47879	1140273	0	Apennine mountains	Apennine Mountains		74
Q1286	Alpi	Geografia	2003-04-28	7919	407	307	64983	63542	45	42	42	42	0	0	17292	26.6100	2788	2	2	0	0	2899	17292	1413140	0	Alps	Alps		112
Q128709	Viscosità	Fisica	2005-05-14	7172	347	215	39390	39330	13	13	8	8	0	0	9808	24.8997	2156	0	0	0	0	2141	9808	1203480	0	Viscosity			70
Q128751	Codice sorgente	Informatica	2004-03-23	7589	80	63	10072	9938	2	2	5	5	0	0	67	0.6652	1050	1	1	0	0	1049	67	277581	0	Source code			63
Q1290	Blaise Pascal	Filosofia	2003-09-02	7792	265	223	51590	50912	40	40	9	9	0	0	41930	81.2754	1748	0	0	0	0	1754	41930	921333	0	Blaise Pascal	Blaise Pascal	Autore:Blaise Pascal	100
Q129053	Partizione dell'India	#N/A	2007-11-03	6269	2	#N/A	73	#N/A	0	#N/A	0	#N/A	0	0	0	0.0000	#N/A	0	#N/A	0	0	70	#N/A	6833	0	Partition of India	Partition of British India		#N/A
Q12916	Numero reale	Matematica	2004-06-02	7518	243	102	38523	38385	1	1	4	4	0	0	10620	27.5679	2048	0	0	0	0	1915	10620	845078	0	Real numbers			86
Q129167	Anarchia militare	Storia	2007-02-06	6539	66	57	44453	44555	56	56	11	11	0	0	188	0.4229	6832	0	0	0	0	6830	188	228370	0				25
Q129238	Startup	Diritto e Economia	2006-10-07	6661	39	125	21462	20840	23	22	0	0	0	0	2613	12.1750	1394	2	2	0	0	1357	2613	136960	0	Startup companies			56
Q129286	Impero anglo-indiano	Storia	2007-03-20	6497	123	153	140558	139325	156	156	87	86	0	0	5059	3.5992	3045	0	0	0	0	3312	5059	426015	0	British Raj			66
Q1294142	Massacri delle foibe	Storia	2003-08-09	7816	1167	1045	243269	221363	251	233	48	45	0	0	61461	25.2646	5061	0	0	2	1	4919	49453	4051678	0	Foibe massacres		L. 30 marzo 2004, n. 92 - Istituzione del Giorno del ricordo in memoria delle vittime delle foibe, dell'esodo giuliano-dalmata	16
Q12969754	Radiazione elettromagnetica	Chimica	2004-08-01	7458	312	221	42647	42589	24	24	2	2	0	0	11097	26.0206	1105	1	1	3	0	1106	9514	1084715	0	Electromagnetic radiation			89
Q1301371	Rete di computer	Informatica	2003-12-07	7696	165	82	27092	26867	10	10	15	15	0	0	7346	27.1150	1163	0	0	0	0	1169	7335	571815	0	Computer networksComputer network			88
Q130221	Federico II di Svevia	Storia	2003-07-15	7841	1231	1190	153235	147535	121	109	40	40	0	0	65835	42.9634	2772	0	0	1	0	2771	65835	4272610	0	Frederick II, Holy Roman Emperor	Frederick II, Holy Roman Emperor	Autore:Federico II	62
Q130360213	Dominio e codominio	#N/A	2005-09-21	7042	82	#N/A	4967	#N/A	0	#N/A	1	#N/A	0	0	3695	74.3910	#N/A	0	#N/A	0	0	254	#N/A	284907	0				#N/A
Q130531	Hieronymus Bosch	Storia dell'arte	2004-05-11	7540	249	354	49699	50080	41	41	6	6	0	0	3068	6.1732	2552	0	0	0	0	2463	3068	863223	0	Hieronymus Bosch	Jheronimus Bosch		66
Q1307214	Forma di governo	Cittadinanza e costituzione	2004-03-14	7598	277	175	15689	15739	1	1	1	1	0	0	3577	22.7994	532	0	0	0	0	526	3577	962709	0	Forms of government			64
Q130796	Patto Molotov-Ribbentrop	Storia	2004-02-10	7631	268	237	44283	42012	30	29	6	6	0	0	20208	45.6338	1617	0	0	1	0	1637	20208	930402	0	Molotov-Ribbentrop Pact	Molotov-Ribbentrop Pact		76
Q130901	Relazione binaria	Matematica	2005-02-07	7268	20	16	4090	4045	2	2	0	0	0	0	40	0.9780	337	0	0	0	0	337	40	70797	0	Binary relations			39
Q130998	Relazione di equivalenza	Matematica	2003-08-04	7821	62	43	16249	16198	5	5	1	1	0	0	1877	11.5515	172	0	0	0	0	172	1877	214714	0	Equivalence relations			49
Q131013	Acropoli di Atene	Storia dell'arte	2006-11-24	6613	247	239	10551	9466	8	7	9	8	0	0	4617	43.7589	566	0	0	0	0	566	4578	859221	0	Acropolis of Athens		37,971,666,666,666,600	66
Q131015	Positivismo	Filosofia	2006-03-08	6874	407	266	25633	25160	20	20	4	4	0	0	7085	27.6402	1396	0	0	0	0	1440	7085	1411799	0	Positivism			68
Q131105	Nominativo	Grammatica latina	2004-10-25	7373	22	12	4064	4064	1	1	0	0	0	0	175	4.3061	704	1	1	0	0	704	175	76778	0				62
Q131117	Maria Montessori	Filosofia	2005-07-07	7118	713	693	95406	93156	97	94	38	38	0	0	20116	21.0846	2	0	0	0	0	2	20116	2476033	0	Maria Montessori		Autore:Maria Montessori	75
Q131123	Inquinamento atmosferico	Scienze della Terra	2005-06-06	7149	246	130	45557	45230	16	15	6	6	0	0	6712	14.7332	1080	1	1	1	6	1080	6494	853969	0	Air pollution	Air pollution		82
Q13116	Benelux	Geografia	2004-04-25	7556	114	106	13170	13076	1	1	6	6	0	0	932	7.0767	1545	0	0	0	0	1545	932	396944	0	Benelux			72
Q131164	Web 2.0	#N/A	2005-06-06	7149	104	#N/A	19221	#N/A	19	#N/A	2	#N/A	0	0	5149	26.7884	#N/A	2	#N/A	0	0	720	#N/A	362614	0	Web 2.0			#N/A
Q131201	Sviluppo sostenibile	Cittadinanza e costituzione	2005-06-17	7138	320	185	63709	57543	21	19	2	2	0	0	13454	21.1179	1085	0	0	0	0	1140	13454	1111801	0	Sustainable development			78
Q131221	Futurismo	Storia dell'arte	2004-02-29	7612	693	468	68712	68153	23	23	13	13	0	0	49256	71.6847	761	1	1	1	0	854	49256	2405886	0	Futurism			64
Q131449	Flora	Geografia	2005-11-23	6979	59	31	2523	2525	0	0	1	1	0	0	0	0.0000	275	0	0	0	0	274	0	203472	0	Flora			66
Q1314984	Oggi	nan	2020-11-11	1512	35	23	459	457	0	0	0	0	0	0	0	0.0000	396	0	0	0	0	398	0	121948	0				???
Q131524	Imprenditore	Diritto e Economia	2005-06-08	7147	278	206	41563	41570	43	43	1	1	0	0	9475	22.7967	321	0	0	0	0	291	9475	964110	0	Entrepreneurs			59
Q131594	Principio di esclusione di Pauli	Chimica	2003-12-16	7687	87	66	6203	6203	2	2	1	1	0	0	360	5.8036	688	0	0	0	0	688	360	300550	0				61
Q13166	WordPress	Informatica	2006-06-04	6786	128	93	72799	71931	124	121	2	2	0	0	3547	4.8723	567	0	1	0	1	566	3547	443900	0	WordPress			75
Q131683	Embriologia	Biologia	2004-11-12	7355	32	21	22950	22656	0	0	3	3	0	0	3086	13.4466	1784	0	0	0	0	1784	3086	109954	0	Embryology			68
Q131719	Il principe	Letteratura italiana	2006-12-06	6601	178	176	81235	82070	4	7	10	10	0	0	14041	17.2844	1626	2	2	0	0	1624	13916	617678	0	Il Principe	Il Principe	Opera:Il Principe	64
Q131752	Massimo comun divisore	Matematica	2005-05-22	7164	173	62	10810	10652	1	1	1	1	0	0	2053	18.9917	1357	0	0	0	0	1366	2053	599697	0	Greatest common divisor			68
Q1317831	Diatesi attiva	Grammatica italiana	2010-12-17	5129	3	3	1135	1134	0	0	0	0	0	0	83	7.3128	891	1	1	0	0	893	83	11898	0				23
Q131805	John Dewey	Filosofia	2006-01-23	6918	157	101	21294	21191	6	6	4	4	0	0	2127	9.9887	332	0	0	0	0	332	2127	545856	0	John Dewey		Autore:John Dewey	70
Q131808	Manierismo	Letteratura italiana	2004-11-07	7360	379	310	31553	30901	10	10	10	10	0	0	19458	61.6677	654	0	0	0	0	667	19457	1317556	0	Mannerism	Mannerism		55
Q1318388	Climi in Europa	Geografia	2010-01-10	5470	73	44	2719	2679	0	0	1	1	0	0	0	0.0000	2586	0	0	0	0	2567	0	252617	0	Weather and climate of Europe			12
Q1321131	Storia della misurazione del tempo	Storia	2019-05-19	2054	39	69	86567	86034	101	101	25	25	0	0	1111	1.2834	3959	0	0	0	0	3959	1111	134025	0	History of clocks			2
Q132157	Zenone di Elea	Filosofia	2004-04-03	7578	91	73	9116	9142	10	10	1	1	0	0	1677	18.3962	997	0	0	0	0	997	1677	316871	0	Zeno of Elea		Autore:Zenone di Elea	66
Q13218676	Acquedotto romano	Storia	2013-07-08	4195	140	123	35202	35174	30	30	8	8	0	0	1080	3.0680	2283	0	0	2	0	2283	1080	484737	0	Ancient Roman aqueducts			23
Q1324027	Equazione trigonometrica	#N/A	2006-01-25	6916	11	#N/A	19131	#N/A	12	#N/A	0	#N/A	0	0	3058	15.9845	#N/A	0	#N/A	0	0	1481	#N/A	36642	0				#N/A
Q1328015	Vita dei campi	Letteratura italiana	2010-04-18	5372	87	65	3581	3503	5	5	1	1	0	0	849	23.7085	160	0	0	0	0	160	849	302872	0			Opera:Vita dei campi	4
Q133032	Magiari	Storia	2004-10-08	7390	131	121	25198	25359	21	21	9	9	0	0	7680	30.4786	2248	0	0	1	0	2249	7680	453218	0	Hungarians			67
Q133132	Comune di Parigi	Storia	2005-04-17	7199	37	91	156917	155598	240	240	53	46	0	0	35789	22.8076	2532	0	0	0	0	2710	35808	129980	0	Paris Commune	Commune de Paris		67
Q133235	Combustione	Chimica	2003-07-05	7851	238	143	11469	11452	4	4	3	3	0	0	2911	25.3815	1101	1	1	0	0	1101	2911	827156	0	Combustion			73
Q133250	Successione (matematica)	Matematica	2003-11-06	7727	65	34	19553	18910	0	0	0	0	0	0	17265	88.2985	1590	0	0	0	1	1475	17265	225169	0	Sequence	Sequence		63
Q1333433	Estasi di santa Teresa d'Avila	Storia dell'arte	2005-09-11	7052	126	210	15073	14875	17	17	5	5	0	0	4328	28.7136	469	0	0	0	0	474	4328	436551	0	Ecstasy of Saint Theresa of Avila by Bernini			33
Q133641	Età delle scoperte	Letteratura italiana	2010-04-24	5366	33	69	175012	174851	219	219	47	47	0	0	2398	1.3702	4138	0	0	0	0	4297	2398	113300	0	Age of Discovery			73
Q133732	Discobolo	Storia dell'arte	2006-04-16	6835	164	139	7382	7190	4	4	9	9	0	0	1667	22.5820	353	0	0	0	0	353	1667	569046	0	Discobolus			36
Q133859623	Seconda declinazione latina	#N/A	2008-02-01	6179	183	#N/A	13282	#N/A	1	#N/A	0	#N/A	0	0	47	0.3539	#N/A	0	#N/A	0	0	443	#N/A	634214	0				#N/A
Q133895	Ciclo di Krebs	Biologia	2004-05-23	7528	383	279	45564	45587	60	60	19	19	0	0	12681	27.8312	1439	0	0	0	0	1439	12681	1330496	1	Citric acid cycle			61
Q13405524	Impero di Alessandro Magno	Storia	2017-03-20	2844	126	144	96379	95743	83	82	15	16	0	0	264	0.2739	2022	0	0	0	0	2621	264	436587	0				8
Q13407144	Sistema informatico	Informatica	2005-04-28	7188	74	48	10493	10463	1	1	6	6	0	0	138	1.3152	1276	0	0	0	0	1277	138	257915	0	Computers			11
Q13416790	Uguaglianza sociale	Cittadinanza e costituzione	2006-04-26	6825	57	41	12309	12451	8	8	1	1	0	0	2157	17.5238	1141	2	2	0	0	1126	2157	196316	0	Social equality			39
Q134178	Civiltà minoica	Storia	2005-09-30	7033	281	226	101544	101018	75	73	19	19	0	0	3855	3.7964	1111	0	0	36	0	1121	3855	977297	0	Minoan civilization			67
Q134189	Plotino	Filosofia	2004-04-12	7569	144	120	68351	66860	58	58	7	7	0	0	25395	37.1538	1185	0	0	0	0	1207	25395	499947	0	Plotinus		Autore:Plotino	64
Q13420283	Storia dell'industria chimica	Storia	2005-11-24	6978	16	11	105341	105120	20	20	31	31	0	0	19937	18.9262	3215	1	1	0	0	3215	19937	57223	0				18
Q134221	Monarchia (Dante)	Letteratura italiana	2006-05-20	6801	88	70	30942	30913	3	3	0	1	0	0	3666	11.8480	1684	1	1	0	0	1668	3552	305437	0	Monarchia (Dante Alighieri)		Monarchia	17
Q134237	Radice quadrata	Matematica	2002-06-24	8227	150	73	15311	15044	0	0	3	3	0	0	6734	43.9815	1101	0	0	0	1	1204	6734	522268	0	Square root			77
