id_wikidata	article	subject	first_edit	days	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	all_visits	VdQ	galleria_su_Commons	pagina_su_commons	pagina_su_wikisource	linguistic_versions
Q138246	Pluralia tantum	Grammatica latina	2006-07-13	7614	13	46	3790	3974	1	1	0	0	0	0	982	11.0026	1261	0	0	0	0	417	417	135110	0				21
Q1384267	Espansione della Terra	Scienze della Terra	2010-03-11	6278	2	5	9442	9423	10	10	2	2	0	0	811	48.5596	811	1	1	0	0	4585	4585	12935	0	Expanding Earth			20
Q1385607	Proposizione eccettuativa	Grammatica italiana	2007-11-22	7119	2	8	1401	1401	0	0	0	0	0	0	790	3.4975	790	0	0	0	0	49	49	35535	0				3
Q1390924	Commedia togata	Letteratura latina	2006-02-23	7757	5	23	2573	2573	0	0	1	1	0	0	421	6.5682	421	1	1	0	0	169	169	55786	0				13
Q1394	Lenin	Storia	2003-12-16	8558	636	1199	125232	125200	134	134	35	34	0	0	5561	29.5779	5668	2	2	0	0	37041	37041	2686615	0	Vladimir Lenin	Владимир Ильич Ленин	Autore:Lenin	122
Q1394847	Jacopo da Lentini	Letteratura italiana	2006-12-08	7471	16	5	10798	10714	10	10	2	2	0	0	221	67.3643	221	0	0	0	0	7274	7274	29528	0	Giacomo da LentiniAutore:Giacomo da Lentini			17
Q1394860	Pier della Vigna	Letteratura italiana	2006-01-08	7806	76	183	15257	15196	8	8	2	2	0	0	181	25.5817	181	0	0	0	0	3903	3903	410602	0	Pietro della VignaAutore:Pier della Vigna			12
Q1399	Niccolò Machiavelli	Filosofia	2006-12-06	7475	377	1047	89794	86953	49	47	20	17	0	0	2023	55.2008	2033	0	0	4	0	49567	49567	2576366	0	Niccolò Machiavelli	Niccolò Machiavelli	Autore:Niccolò Machiavelli	101
Q1401	Francesco Petrarca	Letteratura italiana	2002-11-22	8951	490	1311	155743	150870	211	197	33	33	0	0	1243	25.8214	1251	0	0	0	0	40215	40215	3247375	0	Francesco Petrarca	Francesco Petrarca	Autore:Francesco Petrarca	79
Q1401935	Disposizione	Matematica	2005-09-11	7928	10	30	19063	19059	0	0	5	5	0	0	944	3.3678	944	0	0	0	0	642	642	117744	0				21
Q1402	Giovanni Boccaccio	Letteratura italiana	2002-05-04	9155	333	983	131212	138374	203	192	22	22	0	0	2444	94.1301	2602	0	0	0	0	123510	123510	2252533	0	Giovanni Boccaccio	Giovanni Boccaccio	Autore:Giovanni Boccaccio	80
Q1402059	Proposizione relativa	Grammatica italiana	2007-05-01	7333	18	65	4365	4365	2	2	0	0	0	0	436	13.8832	436	1	1	0	0	606	606	278938	0	Relative clauses			24
Q1403	Luigi Pirandello	Letteratura italiana	2008-04-08	6991	921	2323	106497	109009	85	86	19	19	0	0	460	14.3948	460	0	0	0	0	15330	15330	4992162	0	Luigi Pirandello	Luigi Pirandello	Autore:Luigi Pirandello	77
Q1403517	Incertezza di misura	Fisica	2006-10-02	7546	34	132	14765	14705	12	12	1	1	0	0	1936	7.4636	1936	0	0	0	0	1102	1102	324223	0	Measurement uncertainty			26
Q1404472	Rinascimento italiano	Storia dell'arte	2007-01-13	7444	78	206	27937	24816	27	20	7	7	0	0	2792	14.1962	2518	0	0	0	0	3966	3966	677748	0	Renaissance in Italy			37
Q1405	Augusto	Storia	2003-09-08	8668	724	1929	191772	167264	204	166	48	48	0	0	8764	65.8991	6714	0	0	0	0	126376	145649	3975933	0	Augustus	Augustus	Autore:Augusto	122
Q1406	Microsoft Windows	Informatica	2003-02-27	8862	153	839	45025	44079	25	23	25	25	0	0	791	40.1022	787	1	1	2	0	18056	18056	1639595	0	Microsoft Windows	Microsoft Windows		107
Q140694	Alexis de Tocqueville	Filosofia	2006-03-21	7745	72	178	37319	35764	31	29	5	4	0	0	481	10.1423	481	0	0	0	1	3785	3785	358700	0	Alexis de Tocqueville	Charles Alexis Henri Clérel de Tocqueville	Autore:Alexis de Tocqueville	63
Q1410	Gibilterra	Geografia	2004-01-14	8543	314	939	35067	35147	19	18	21	21	0	0	2075	13.5227	2131	0	0	2	0	4742	4742	1822449	0	Gibraltar	Gibraltar		109
Q1410539	Terramare	Storia	2004-12-12	8211	64	145	34446	34361	37	37	23	23	0	0	588	6.2242	588	0	0	0	0	2144	2144	290919	0	Terramare culture			23
Q1411112	Mario Schifano	Storia dell'arte	2005-10-04	7916	155	293	42431	41889	18	17	1	0	0	0	1181	11.0485	1104	0	0	0	0	4688	4688	525095	0				6
Q14116	macOS	Informatica	2004-05-02	8437	0	0	68507	68338	39	40	4	4	0	0	1802	15.8466	1820	2	0	0	0	10856	10856	0	0	MacOS			79
Q1412733	Diaspora ebraica	Storia	2006-05-15	7695	147	522	20245	20337	3	3	1	1	0	0	1397	4.8111	1397	2	2	6	0	974	974	719292	0	Jewish diaspora			37
Q1413460	Tecnica edilizia romana	Storia dell'arte	2005-07-14	8001	17	47	8147	8147	0	0	2	2	0	0	781	8.6289	781	1	1	0	0	703	703	194565	0	Ancient Roman building techniques			8
Q1415187	Soggetto economico	Diritto e Economia	2005-12-19	7844	6	31	4500	4499	0	0	0	0	0	0	512	1.0889	513	1	1	0	0	49	49	108425	0				21
Q14185	Lingua occitana	Letteratura italiana	2005-01-13	8185	158	383	191262	190692	165	165	15	15	0	0	3073	16.6431	3041	0	0	6	0	31832	31832	758915	0	Occitan language			104
Q1419215	Proposizione principale	Grammatica italiana	2006-03-27	7748	9	30	3158	3158	0	0	0	0	0	0	672	19.4110	672	1	1	0	0	613	613	141151	0				23
Q142	Francia	Geografia	2003-10-30	8628	1258	3483	188271	176444	117	110	70	66	0	0	7541	23.1825	7652	0	0	0	0	43646	43646	7732682	0	France	France		163
Q1420791	Guerre turco-veneziane	Storia	2008-07-19	6905	24	65	12755	12593	0	0	4	4	0	0	239	0.2822	239	0	0	0	0	36	36	103569	0	Ottoman–Venetian Wars			29
Q1421436	Civiltà nuragica	Storia	2004-06-29	8387	139	351	130846	130234	138	138	55	56	0	0	3417	25.9037	3394	0	0	0	0	33894	33894	839460	0	Nuragic civilization			26
Q1422116	Isole dell'Italia	Geografia	2003-08-27	8695	119	398	23019	23005	10	10	49	49	0	0	1120	23.2808	1119	0	0	0	0	5359	5359	777385	0	Islands of Italy			15
Q1426186	Memoria di massa	Informatica	2005-02-14	8159	32	133	9228	9228	1	1	4	4	0	0	508	9.1244	508	1	1	0	0	842	842	449226	0				12
Q1430	Marco Aurelio	Filosofia	2004-03-23	8488	528	1303	127063	126909	230	230	40	40	0	0	5089	14.7974	4953	0	0	0	0	18802	18802	2214440	0	Marcus Aurelius	Marcus Aurelius Antoninus Augustus	Autore:Marco Aurelio	82
Q1431376	Letteratura barocca	Letteratura italiana	2006-12-12	7495	25	92	18842	17382	6	6	1	1	0	0	566	25.5440	564	0	0	0	0	4813	4813	309728	0				20
Q1435490	Casa del Popolo	Storia	2008-07-08	6922	20	43	13412	6772	12	1	3	1	0	0	813	16.1273	705	0	2	0	0	2163	2163	72245	0	People's Houses			14
Q1436	Pertinace	Storia	2004-03-29	8485	123	315	23055	22824	32	32	12	12	0	0	2345	0.8501	2253	0	0	0	0	196	196	469728	0	Pertinax			63
Q14373	Pesca (attività)	Geografia	2006-09-28	7573	25	89	19985	19788	30	30	23	22	0	0	322	7.9309	724	0	0	0	0	1585	1585	186922	0	Fishing	Fishing		80
Q14378	Neoclassicismo	Letteratura italiana	2005-12-31	7845	146	502	21064	20647	9	8	9	9	0	0	2541	27.4734	2119	0	0	2	0	5787	5787	1439743	0	Neoclassicism			62
Q1438	Campania	Geografia	2003-02-24	8887	543	1266	243065	236746	137	134	211	212	0	0	4088	39.6927	3915	0	0	1	0	96479	96479	3348986	0	Campania	Campania		84
Q1439991	Nuova Frontiera	Storia	2008-08-27	6877	11	33	21070	21225	13	13	1	1	0	0	850	9.9953	3158	0	0	1	0	2106	2106	75316	0				8
Q144019	Foreste di conifere temperate	Biologia	2017-01-08	3822	10	37	13069	12909	2	2	6	6	0	0	914	9.1132	914	0	0	0	0	1191	1191	95604	0	Temperate coniferous forests			25
Q1443	Molise	Geografia	2003-02-27	8887	460	1170	127510	127473	47	45	59	59	0	0	2348	26.9783	2322	1	1	6	0	34400	34400	2814051	0	Molise	Molise	Categoria:Canti del Molise41.6997	79
Q1447	Puglia	Geografia	2003-02-23	8892	624	1560	172315	192611	118	118	109	137	0	0	3103	56.2632	2677	0	0	5	0	96950	96950	3588750	0	Apulia	Puglia		87
Q145	Regno Unito	Geografia	2002-11-19	8989	1161	3246	181630	174060	230	217	27	26	0	0	8143	22.9279	8225	0	0	2	0	41644	41644	7391519	0	United Kingdom	United Kingdom		157
Q1452	Basilicata	Geografia	2003-02-25	8892	526	1365	164281	160815	221	221	50	50	0	0	1622	50.5189	1466	0	0	1	1	82993	82993	3065621	0	Basilicata	Basilicata		83
Q145599	Dativo	Grammatica latina	2005-02-26	8161	14	47	4268	4060	2	2	1	1	0	0	663	1.1012	618	2	2	0	0	47	47	157254	0				54
Q1456635	Pace di Lodi	Storia	2005-06-19	8049	66	182	14599	14411	8	8	13	13	0	0	1308	13.7818	1249	0	0	0	0	2012	2012	454894	0	Peace of Lodi			18
Q1456832	Illecito	nan	2006-11-16	7535	12	37	8550	8551	4	4	0	0	0	0	1155	0.6667	1155	1	1	0	0	57	57	123322	0				???
Q1457297	Sidereus Nuncius	Letteratura italiana	2007-03-16	7416	37	96	18465	18390	13	15	3	3	0	0	260	38.6569	260	0	0	0	0	7138	7138	235128	0	Sidereus Nuncius			22
Q1458	Calabria	Geografia	2003-02-26	8896	661	1518	163390	161359	139	138	127	129	0	0	3405	34.3448	3468	0	0	0	0	56116	56116	3501414	0	Calabria	Calabria	Autore:Regione Calabria	92
Q1460	Sicilia	Geografia	2003-04-16	8848	950	2319	194535	178563	125	106	118	117	0	0	4660	3.6662	4528	1	2	0	1	7132	7132	5433826	0	Sicily	Sicilia	Autore:Regione Siciliana	102
Q146078	Accusativo	Grammatica latina	2005-04-10	8124	19	38	5123	5116	3	3	0	0	0	0	267	7.0271	267	1	1	0	0	360	360	127307	0				57
Q1462	Sardegna	Geografia	2003-05-19	8817	796	2206	175779	200503	263	250	49	67	0	0	3930	32.5562	4283	0	0	0	0	57227	57227	5135225	0	Sardinia	Sardegna		101
Q14620	Ottica	Fisica	2004-09-16	8332	16	53	11154	10284	3	2	4	4	0	0	632	30.5989	632	0	0	0	0	3413	3413	154283	0	Optics	Optics		83
Q146233	Genitivo	Grammatica latina	2004-10-25	8294	20	42	3736	3736	0	0	0	0	0	0	876	18.5493	876	1	1	0	0	693	693	144115	0				57
Q1463832	Sacco di Roma (455)	Storia	2006-11-24	7535	31	89	11676	11647	10	10	2	2	0	0	320	1.6358	320	0	0	0	0	191	191	183987	0	Sack of Rome (455)41.9	12.5		23
Q1463845	Sacco di Roma (410)	Storia	2005-03-23	8147	91	279	135736	135727	159	159	14	14	0	0	1810	1.0675	1802	0	0	0	0	1449	1449	586039	0	Sack of Rome (410)41.89	12.48		33
Q1463941	Stati generali del 1789	Storia	2007-10-09	7218	35	115	32572	32601	21	21	12	12	0	0	868	3.1438	868	0	0	0	0	1024	1024	273478	0	French States-General of 1789			24
Q146505	Solvente	Chimica	2005-07-20	8030	27	103	12512	12512	5	5	1	1	0	0	1424	11.6528	1424	0	0	0	0	1458	1458	430178	0	Solvents			64
Q14656	Unix-like	Informatica	2004-10-17	8307	18	44	5456	5453	5	5	1	1	0	0	935	4.3438	935	1	1	0	0	237	237	124785	0	Unix			44
Q146786	Plurale	Grammatica italiana	2006-09-23	7602	3	9	2081	2081	0	0	0	0	0	0	1236	86.9294	1236	1	1	0	0	1809	1809	27296	0				54
Q1468684	Sistema chiuso	Chimica	2006-05-08	7741	4	14	1212	1211	1	1	1	1	0	0	559	3.0528	559	1	1	0	0	37	37	50837	0				31
Q1468865	Sistema tributario	Diritto e Economia	2008-09-26	6870	5	20	4750	4750	0	0	0	0	0	0	399	1.0316	399	0	0	0	0	49	49	74314	0				9
Q146924	Limes (storia romana)	Storia	2003-11-15	8648	36	134	73732	73722	38	38	16	16	0	0	1207	0.9467	1207	0	0	0	0	698	698	107175	0	Limes (frontier)		17110.28.00	47
Q1469987	Palliata	Letteratura latina	2005-08-28	7997	15	47	6274	6184	3	3	1	1	0	0	285	2.5502	285	0	0	0	0	160	160	128895	0				14
Q147276	Nome proprio	Grammatica italiana	2004-09-07	8353	11	48	4841	3181	7	4	0	0	0	0	814	1.7145	2124	1	1	0	0	83	83	141643	0				42
Q1473417	Lo cunto de li cunti	Letteratura italiana	2008-04-07	7046	119	254	17546	17275	4	4	1	1	0	0	1030	4.6791	1030	0	0	0	0	821	821	521581	0	Lo Cunto de li Cunti (1634, Basile)		Lo cunto de li cunti	18
Q1475560	Futuro semplice	Grammatica italiana	2006-12-18	7523	10	31	18222	18238	7	7	0	0	0	0	582	5.1037	582	0	0	0	0	930	930	118979	0				7
Q147572	Arco (geometria)	Matematica	2005-12-22	7885	6	16	1915	1934	0	0	1	1	0	0	1480	2.0888	1486	2	2	0	0	40	40	127748	0	Arcs			36
Q14763008	Mitosi	Biologia	2006-11-22	7551	90	397	11133	11107	0	0	11	11	0	0	1057	98.1137	1057	0	0	0	0	10923	10923	1377143	0	Mitosis	Mitosis		72
Q1479995	Consuetudine	Diritto e Economia	2005-09-07	7993	22	81	6872	6862	0	0	2	2	0	0	410	0.7130	410	1	1	0	0	49	49	289958	0				45
Q148	Cina	Geografia	2004-04-05	8514	997	2328	241308	241132	304	301	79	70	0	0	10491	46.5853	10970	3	2	1	0	112414	112414	6421768	0	China	中华人民共和国		164
Q148540	Repubblica di Firenze	Storia	2006-12-16	7530	107	283	36188	35999	7	6	20	20	0	0	1265	12.6174	1229	1	1	0	0	4566	4566	496559	0	Republic of Florence		43,769,444,444,444,400	47
Q148836	Monachesimo	Storia	2005-02-15	8200	84	220	19367	18644	9	8	3	3	0	0	994	17.7105	475	1	1	0	0	3430	3430	649654	0	Monasticism			36
Q148837	Polis	Storia	2005-10-06	7968	140	391	61129	60398	3	3	1	1	0	0	371	6.9967	371	0	0	0	0	4277	4277	1218822	0				59
Q14890574	Fecondazione	Scienze	2006-11-29	7550	28	88	11426	11429	6	6	2	2	0	0	341	42.5521	341	0	0	0	0	4862	4862	340056	0	Fertilisation	Fertilization		58
Q148993	Latifoglie	Geografia	2007-10-28	7218	38	106	4437	4437	4	4	10	10	0	0	925	0.0000	925	1	1	0	0	0	0	276871	0				34
Q14947899	West	Storia	2007-07-17	7322	145	320	197598	26551	251	1	36	4	0	0	1347	1.1265	1312	0	1	0	0	2226	2226	709912	0	Wild West			46
Q149537	Novella	Letteratura italiana	2004-11-13	8299	37	117	28360	28359	11	11	1	1	0	0	176	9.7920	176	0	0	1	0	2777	2777	390036	0	Novellas			72
Q1496	Ferdinando Magellano	Storia	2005-01-20	8232	324	723	58151	58315	99	98	15	15	0	0	1997	9.3584	4616	0	0	0	0	5442	5442	1336315	0	Ferdinand Magellan	Fernão de Magalhães	Autore:Ferdinando Magellano	105
Q15	Africa	Geografia	2003-09-26	8715	395	1160	66575	66028	37	37	23	23	0	0	1117	16.8412	1117	2	2	1	1	11212	11212	3226171	0	Africa	Africa		164
Q1502460	Pronome possessivo	Grammatica italiana	2007-01-22	7502	21	52	1755	1747	0	0	0	0	0	0	1190	4.7293	1183	2	2	0	0	83	83	267303	0				17
Q1502853	Ablativo assoluto	Grammatica latina	2007-12-02	7189	21	79	10155	10046	4	3	0	0	0	0	892	0.4628	892	2	2	0	0	47	47	289042	0				15
Q150611	Ferdinando I d'Asburgo	Storia	2006-01-22	7869	117	255	41874	41636	24	24	20	20	0	0	851	4.8718	851	0	0	0	0	2040	2040	445632	0	Ferdinand I, Holy Roman Emperor	Ferdinandus I Imperator		58
Q150642	Vittorio Emanuele III di Savoia	Storia	2004-01-03	8620	1180	2263	143775	142574	111	109	114	112	0	0	2452	10.8246	2281	0	0	1	2	15563	15563	3692806	0	Victor Emmanuel III of Italy	Victor Emmanuel III of Italy	Autore:Vittorio Emanuele III di Savoia	58
Q1507074	Blocco occidentale	Storia	2010-09-07	6182	24	68	4295	4319	1	1	7	7	0	0	354	0.8382	354	0	0	0	0	36	36	117491	0				33
Q150812	Campagna di Polonia	Storia	2007-01-10	7519	135	304	109987	109043	113	113	44	44	0	0	2918	37.6490	2931	0	0	0	0	41409	41409	696072	0	Polish Defensive War of 1939			58
Q1508721	Integrità referenziale	Informatica	2011-07-03	5885	0	12	34	34	0	0	0	0	0	0	31	326.4706	31	0	0	0	0	111	111	11677	0				19
Q15089	Provincia (Italia)	#N/A	2005-09-05	8013	162	344	75489	73597	76	76	13	13	0	0	1774	97.1546	1614	0	0	0	0	73341	73341	866115	0	Provinces of Italy			#N/A
Q1509757	Retta nel piano cartesiano	Matematica	2007-03-02	7471	14	27	21385	21385	0	0	8	8	0	0	157	0.1870	157	1	1	0	0	40	40	178878	0	Linear equations			5
Q15098088	Roma e le guerre con Equi e Volsci	Storia	2011-05-11	5941	10	28	32635	32635	44	44	5	5	0	0	142	8.4725	142	0	0	0	0	2765	2765	88046	0				3
Q1509829	Verbo impersonale	Grammatica italiana	2012-01-22	5686	11	30	692	710	0	0	0	0	0	0	498	11.9942	503	2	2	0	0	83	83	124870	0				13
Q151047	Nascita di Venere	Storia dell'arte	2004-03-28	8543	376	854	18237	17359	16	13	7	7	0	0	1049	35.0441	1568	0	1	0	0	6391	6391	1630265	0	The Birth of Venus (Botticelli)			50
Q151060	Codice napoleonico	Storia	2006-05-06	7775	57	207	45423	45371	65	66	10	10	0	0	1388	15.2764	1384	0	0	0	0	6939	6939	300530	0	Code Napoléon			49
Q151090	Ottone III di Sassonia	Storia	2005-04-28	8149	60	140	84644	84621	99	99	11	11	0	0	2493	1.2228	2493	0	0	7	1	1035	1035	235249	0	Otto III, Holy Roman Emperor	Otto III, Holy Roman Emperor		47
Q151340	Campagna di Francia	Storia	2005-12-19	7915	121	337	47916	47665	17	17	5	5	0	0	4297	9.4311	4413	0	0	0	1	4519	4519	676480	0	Battle of France			63
Q15140913	Formule di prostaferesi	Matematica	2006-08-29	7663	26	85	10627	10627	1	1	0	0	0	0	960	15.6394	960	0	0	0	0	1662	1662	264045	0				2
Q15140974	Invasioni barbariche del IV secolo	Storia	2008-05-19	7035	8	31	58963	58900	78	78	13	13	0	0	1518	9.0684	1518	0	0	0	1	5347	5347	63902	0				1
Q15141402	Perifrastica attiva	Grammatica latina	2008-01-12	7164	17	67	4825	4825	0	0	0	0	0	0	993	0.9741	993	1	1	0	0	47	47	257870	0				1
Q15141478	Pubblica amministrazione dell'Italia	Cittadinanza e costituzione	2005-12-20	7918	17	55	87952	86676	78	77	0	0	0	0	236	5.6247	240	0	0	0	2	4947	4947	45950	0				2
Q1517200	Partiti politici italiani	Cittadinanza e costituzione	2005-10-05	7995	421	1090	78110	76418	30	27	4	4	0	0	283	45.1133	314	2	1	0	2	35238	35238	2654579	0	Political parties in Italy			19
Q1517385	Storia del giornalismo	Storia	2008-01-09	7170	12	37	31743	31410	22	21	10	10	0	0	367	27.1650	368	0	0	0	0	8623	8623	95642	0				26
Q1517519	Il Cortegiano	Letteratura italiana	2007-06-27	7367	35	78	11861	10712	3	1	2	2	0	0	1016	9.5355	981	0	0	0	0	1131	1131	188027	0	The Book of the Courtier			17
Q151803	Piet Mondrian	Storia dell'arte	2005-05-26	8130	134	347	36981	36981	4	4	9	9	0	0	494	8.7586	506	0	0	0	0	3239	3239	898375	0	Piet Mondrian	Piet Mondrian		63
Q152	Pesce	Biologia	2005-08-27	8038	103	325	89140	89032	48	48	44	44	0	0	1570	16.4606	1570	0	0	0	0	14673	14673	937369	0	Fish	Fish		129
Q1520033	Nome numerabile	Grammatica italiana	2021-05-02	2312	2	8	9877	9875	8	8	2	2	0	0	733	64.6451	733	0	0	0	0	6385	6385	5748	0				14
Q15212432	Industrializzazione dell'Unione Sovietica	Storia	2021-05-02	2313	3	9	2424	2398	2	2	1	1	0	0	1925	2.3102	2041	1	1	0	0	56	56	5934	0	Industry in the Soviet Union			12
Q1522115	Fonti energetiche	Cittadinanza e costituzione	2006-01-22	7893	28	129	56823	56583	34	34	12	12	0	0	385	109.2603	387	1	1	0	0	62085	62085	241571	0				24
Q15221996	Becchin'amor! - Che vuo', falso tradito?	Letteratura italiana	2013-11-23	5032	3	9	2212	2158	0	0	0	0	0	0	106	2.2604	106	0	0	0	0	50	50	18035	0		Rime (Angiolieri)/XLVII - – Becchin'amor! – Che vuo', falso tradito?		3
Q152415	Seno (matematica)	Matematica	2005-06-25	8106	46	128	13310	13106	9	9	5	5	0	0	971	72.1938	971	0	0	0	0	9609	9609	601674	0	Sine function	Sine		56
Q152509	Colazione sull'erba (Manet)	Storia dell'arte	2007-05-28	7405	172	453	16062	15978	9	9	5	5	0	0	172	27.9230	172	0	0	0	0	4485	4485	772999	0	Le Déjeuner sur l'herbe by Manet			38
Q152989	Fronte occidentale (1914-1918)	Storia	2006-06-03	7765	76	255	131070	130866	150	150	40	40	0	0	3403	6.3317	3403	0	0	0	0	8299	8299	446723	0	Western Front theatre of World War I			43
Q1530280	Equilibrio (biologia)	Biologia	2016-04-17	4160	4	13	2040	2035	1	1	2	2	0	0	390	1.8627	391	1	1	0	0	38	38	47856	0	Challenges to physical balance			15
Q153034	Emmanuel Lévinas	Filosofia	2005-11-08	7974	42	91	40633	40481	55	55	6	6	0	0	282	9.0395	269	0	0	0	0	3673	3673	197304	0	Emmanuel Levinas			48
Q15316	Crosta terrestre	Scienze della Terra	2003-09-02	8773	60	163	6831	6763	2	2	4	4	0	0	516	1.0394	516	1	1	0	0	71	71	554094	0	Structure of the Earth			83
Q153232	Jean Baptiste Le Rond d'Alembert	Filosofia	2005-03-04	8225	25	55	31833	31738	7	7	7	7	0	0	781	0.1225	781	0	0	0	0	39	39	123661	0	Jean Le Rond d'Alembert	Jean Le Rond d'Alembert	Autore:Jean Baptiste Le Rond d'Alembert	67
Q153650	Guerra austro-prussiana	Storia	2006-11-26	7594	73	215	21495	21391	7	7	43	43	0	0	2670	19.4836	2656	0	0	0	0	4188	4188	358484	0	Austro-Prussian War			56
Q153660	Repubblica Sociale Italiana	Storia	2003-02-23	8967	652	1471	156557	152328	126	119	51	51	0	0	8119	164.4130	7875	1	1	6	0	257400	257400	2498447	0	Italian Social Republic		Autore:Repubblica Sociale Italiana	51
Q153670	Primo Levi	Letteratura italiana	2004-04-11	8555	812	1683	57967	59568	51	50	14	14	0	0	2073	116.4628	2158	0	0	1	1	67510	67510	4257386	0	Primo Levi		Autore:Primo Levi	55
Q153688	Umberto I di Savoia	Storia	2004-01-03	8655	638	1283	90425	74355	67	53	97	77	0	0	2451	44.7454	2384	0	1	0	0	40461	40461	2257658	0	Umberto I of Italy		Autore:Umberto I di Savoia	57
Q153793	Georges Braque	Storia dell'arte	2005-04-02	8201	37	100	10693	10511	3	3	1	1	0	0	1730	13.2330	1548	1	1	0	0	1415	1415	253607	0	Georges Braque			57
Q15402102	Tutt'or ch'eo dirò "gioi", gioiva cosa	Letteratura italiana	2013-12-19	5019	2	5	2240	2240	0	0	0	0	0	0	104	2.2321	104	0	0	0	0	50	50	20582	0			Rime (Guittone d'Arezzo)/Tuttor ch'eo dirò gioi, gioiva cosa	2
Q1541	Marco Tullio Cicerone	Filosofia	2006-04-15	7825	329	828	115485	114848	110	109	23	22	0	0	2341	25.0474	2339	0	0	0	0	28926	28926	2170207	0	Cicero	Marcus Tullius Cicero	Autore:Marco Tullio Cicerone	94
Q1541064	Olfatto	Biologia	2006-01-18	7913	26	98	24234	24078	2	2	2	2	0	0	794	10.9969	794	0	0	0	0	2665	2665	352791	0	Smell			62
Q154278	Pulizia etnica	Storia	2006-01-09	7923	43	78	12803	5117	24	8	1	0	0	0	532	140.3577	305	0	0	0	0	17970	17970	153160	0	Ethnic cleansing			54
Q154340	Francis Bacon (pittore)	Storia dell'arte	2006-03-23	7851	96	179	14218	14209	5	5	3	3	0	0	3261	25.1301	3261	0	0	0	0	3573	3573	439138	0	Francis Bacon (artist)			51
Q154439	Concordato di Worms	Storia	2004-11-28	8332	57	144	7173	7196	3	3	1	1	0	0	460	6.4548	460	1	1	0	0	463	463	403683	0	Concordat of Worms			40
Q154611	Periodo interbellico	Letteratura italiana	2009-04-24	6725	38	103	28888	28797	8	8	1	1	0	0	392	14.1754	316	5	5	0	1	4095	4095	215661	0	Interwar period			51
Q154720	Battaglia d'Inghilterra	Storia	2004-07-29	8456	112	289	63749	63679	37	37	17	17	0	0	3299	7.4903	3324	1	1	0	0	4775	4775	726135	0	Battle of Britain	Battle of Britain		63
Q154751	Nicola Cusano	Filosofia	2005-05-02	8180	98	225	63811	62266	27	24	17	17	0	0	613	13.6685	574	1	1	13	0	8722	8722	450315	0	Nicholas of Cusa	Nicholas of Cusa	Autore:Nicola Cusano	53
Q154756	Italo Calvino	Letteratura italiana	2006-02-07	7900	672	2209	79165	79602	54	53	8	8	0	0	1739	59.1436	1748	0	0	0	0	46821	46821	3776674	0	Italo Calvino	Italo Calvino	Autore:Italo Calvino	56
Q154764	Lotta per le investiture	Storia	2006-12-01	7604	117	310	81676	81617	137	137	23	23	0	0	3202	10.7951	3202	0	0	0	0	8817	8817	778879	1				49
Q154954	Persona fisica	Diritto e Economia	2005-08-02	8091	14	45	1817	1653	0	0	0	0	0	0	116	2.6968	116	1	1	0	0	49	49	180058	0				48
Q154959	Ugo Grozio	Filosofia	2006-05-04	7817	37	92	58913	59359	51	52	11	11	0	0	3145	7.1020	3238	2	2	0	0	4184	4184	203250	0	Hugo Grotius		Autore:Ugo Grozio	65
Q155	Brasile	Geografia	2006-11-23	7615	663	1686	213716	211660	222	222	102	102	0	0	6557	10.8129	6378	0	2	0	1	23109	23109	4260346	0	Brazil	Brasil		159
Q1550557	Corte (Medioevo)	Storia	2007-02-13	7534	28	91	18893	18866	2	2	1	1	0	0	815	46.5728	815	1	1	0	0	8799	8799	64145	0	Lordships			35
Q155076	Persona giuridica	Diritto e Economia	2005-08-04	8093	37	198	13865	13866	2	2	0	0	0	0	182	8.1933	183	0	0	0	0	1136	1136	692250	0				55
Q155640	Energia potenziale	Scienze	2004-12-21	8320	53	183	14319	14057	5	5	1	0	0	0	2778	54.4382	2681	0	0	0	0	7795	7795	772374	0	Potential energy			75
Q155972	Tablet computer	Informatica	2010-04-04	6391	24	78	14855	14344	14	14	5	4	0	0	659	318.9566	659	0	0	0	1	47381	47381	198230	0	Tablet computers	Tablet computers		74
Q156	Alcoli	Chimica	2004-01-20	8658	50	188	27211	27093	19	19	3	3	0	0	1068	10.0658	1026	0	0	0	0	2739	2739	720327	0	Alcohols			94
Q156312	Storia della Terra	Storia	2009-04-12	6750	92	301	105294	104271	101	100	14	14	0	0	3276	5.7183	3276	0	0	2	0	6021	6021	873215	0	History of earth science			60
Q156733	Lanzichenecchi	Storia	2005-02-27	8256	181	650	18686	18221	4	4	7	7	0	0	967	1.0596	959	0	0	0	0	198	198	1033407	0	Landsknechts	Landsknecht		37
Q1569011	Storia dell'urbanistica	Geografia	2011-01-29	6095	7	25	33625	33564	20	20	26	26	0	0	579	3.5807	579	0	0	0	0	1204	1204	93889	0	Urban history			30
Q156986	Ablativo	Grammatica latina	2005-04-10	8216	17	55	6338	6114	4	3	0	0	0	0	468	3.0925	498	0	0	0	0	196	196	184770	0				52
Q157002	Triangolo equilatero	Matematica	2005-06-08	8158	24	88	4270	4270	1	1	2	2	0	0	1630	0.9368	1630	1	1	0	0	40	40	447682	0	Equilateral triangles			66
